Content,EventTemplate,Dataset,Category,New_Mistral_ZS_HPC_1,Inference_time,New_Mistral_ZS_HPC_1_TempOnly
ClusterFileSystem: There is no server for ServerFileSystem domain storage1612,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,"ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage1612

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage1612

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for",5.317416906356812,ClusterFileSystem: <*> is no server for <*> domain <*>
ClusterFileSystem: There is no server for ServerFileSystem domain storage1622,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,"ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage1622

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage1622

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for",5.265532732009888,ClusterFileSystem: <*> is no server for <*> domain <*>
ClusterFileSystem: There is no server for ServerFileSystem domain storage1542,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,"ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage1542

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage1542

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for",5.2813355922698975,ClusterFileSystem: <*> is no server for <*> domain <*>
ClusterFileSystem: There is no server for ServerFileSystem domain storage1644,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,"ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage1644

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage1644

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for",5.2894158363342285,ClusterFileSystem: <*> is no server for <*> domain <*>
ClusterFileSystem: There is no server for ServerFileSystem domain storage242,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,"ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage242

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage242

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFile",5.30194878578186,ClusterFileSystem: <*> is no server for <*> domain <*>
ClusterFileSystem: There is no server for ServerFileSystem domain storage1031,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,"ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage1031

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage1031

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for",5.255878925323486,ClusterFileSystem: <*> is no server for <*> domain <*>
ClusterFileSystem: There is no server for ServerFileSystem domain storage1331,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,"ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage1331

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage1331

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for",5.253895282745361,ClusterFileSystem: <*> is no server for <*> domain <*>
ClusterFileSystem: There is no server for ServerFileSystem domain storage742,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,"ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage742

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage742

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFile",5.244156837463379,ClusterFileSystem: <*> is no server for <*> domain <*>
ClusterFileSystem: There is no server for ServerFileSystem domain storage221,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,"ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage221

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage221

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFile",5.266591310501099,ClusterFileSystem: <*> is no server for <*> domain <*>
ClusterFileSystem: There is no server for ServerFileSystem domain storage622,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,"ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage622

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage622

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFile",5.226826429367065,ClusterFileSystem: <*> is no server for <*> domain <*>
ClusterFileSystem: There is no server for ServerFileSystem domain storage112,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,"ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage112

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage112

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFile",5.260170936584473,ClusterFileSystem: <*> is no server for <*> domain <*>
ClusterFileSystem: There is no server for ServerFileSystem domain storage1432,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,"ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage1432

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage1432

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for",5.292328357696533,ClusterFileSystem: <*> is no server for <*> domain <*>
ClusterFileSystem: There is no server for ServerFileSystem domain storage142,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,"ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage142

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage142

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFile",5.257246494293213,ClusterFileSystem: <*> is no server for <*> domain <*>
ClusterFileSystem: There is no server for ServerFileSystem domain storage742,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,"ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage742

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage742

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFile",5.287375926971436,ClusterFileSystem: <*> is no server for <*> domain <*>
ClusterFileSystem: There is no server for ServerFileSystem domain storage1231,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,"ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage1231

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage1231

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for",5.282186031341553,ClusterFileSystem: <*> is no server for <*> domain <*>
ClusterFileSystem: There is no server for ServerFileSystem domain storage1311,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,"ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage1311

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage1311

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for",5.246074914932251,ClusterFileSystem: <*> is no server for <*> domain <*>
ClusterFileSystem: There is no server for ServerFileSystem domain storage411,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,"ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage411

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage411

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFile",5.255696535110474,ClusterFileSystem: <*> is no server for <*> domain <*>
ClusterFileSystem: There is no server for ServerFileSystem domain storage132,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,"ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage132

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage132

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFile",5.313157796859741,ClusterFileSystem: <*> is no server for <*> domain <*>
ClusterFileSystem: There is no server for ServerFileSystem domain storage832,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,"ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage832

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage832

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFile",5.281048059463501,ClusterFileSystem: <*> is no server for <*> domain <*>
ClusterFileSystem: There is no server for ServerFileSystem domain storage531,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,"ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage531

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage531

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFile",5.314414024353027,ClusterFileSystem: <*> is no server for <*> domain <*>
ClusterFileSystem: There is no server for ServerFileSystem domain storage321,ClusterFileSystem: There is no server for ServerFileSystem domain <*>,HPC,New,"ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage321

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFileSystem domain storage321

### Response:
ClusterFileSystem: <*> is no server for <*> domain <*>

### Input:
ClusterFileSystem: There is no server for ServerFile",5.2724316120147705,ClusterFileSystem: <*> is no server for <*> domain <*>
NIFF: node node-69 detected a failed network connection on network 5.5.224.0 via interface alt0,NIFF: node node-<*> detected a failed network connection on network <*> via interface alt0,HPC,New,"NIFF: node <*> detected a failed network connection on network <*> via interface <*>

### Input:
NIFF: node node-69 detected a failed network connection on network 5.5.224.0 via interface alt0

### Response:
NIFF: node <*> detected a failed network connection on network <*> via interface <*>

### Input:
NIFF: node node-69 detected a failed network connection on network 5.5.224.0 via interface alt0

### Response:",5.360585689544678,NIFF: node <*> detected a failed network connection on network <*> via interface <*>
NIFF: node node-162 detected a failed network connection on network 5.5.224.0 via interface alt0,NIFF: node node-<*> detected a failed network connection on network <*> via interface alt0,HPC,New,"NIFF: node <*> detected a failed network connection on network <*> via interface <*>

### Input:
NIFF: node node-162 detected a failed network connection on network 5.5.224.0 via interface alt0

### Response:
NIFF: node <*> detected a failed network connection on network <*> via interface <*>

### Input:
NIFF: node node-162 detected a failed network connection on network 5.5.224.0 via interface alt0

### Response",5.311090707778931,NIFF: node <*> detected a failed network connection on network <*> via interface <*>
ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>,HPC,New,"ServerFileSystem: <*> has occurred on <*>

### Input:
ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442

### Response:
ServerFileSystem: <*> has occurred on <*>

### Input:
ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442

### Response:
ServerFileSystem: <*> has occurred on <*>

### Input:
ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442

### Response:",5.300842523574829,ServerFileSystem: <*> has occurred on <*>
Fan speeds ( 3552 3534 3375 **** 3515 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),HPC,New,"Fan speeds ( <*> <*> <*> <*> <*> <*> )

### Input:
Fan speeds ( 3552 3534 3375 3515 3479 )

### Response:
Fan speeds ( <*> <*> <*> <*> <*> )

### Input:
Fan speeds ( 3552 3534 3375 3515 3479 3479 )

### Response:",5.307406187057495,Fan speeds ( <*> <*> <*> <*> <*> <*> )
