Content,EventTemplate,Dataset,Category,Unseen_Mistral_ZS_Spark_4,Inference_time_4
Running task 3.0 in stage 22.0 (TID 918),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 22.0 (TID 918)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 22.0 (TID 918)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.137482166290283
Running task 4.0 in stage 22.0 (TID 919),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 4.0 in stage 22.0 (TID 919)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 4.0 in stage 22.0 (TID 919)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.078707456588745
Finished task 0.0 in stage 22.0 (TID 886). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 22.0 (TID 886). 2667 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 22.0 (TID 886). 2667 bytes result sent to driver",5.153494834899902
Finished task 1.0 in stage 22.0 (TID 900). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 22.0 (TID 900). 2667 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 22.0 (TID 900). 2667 bytes result sent to driver",5.051430940628052
Finished task 2.0 in stage 22.0 (TID 912). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 22.0 (TID 912). 2667 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 22.0 (TID 912). 2667 bytes result sent to driver",5.163273334503174
Finished task 4.0 in stage 22.0 (TID 919). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 22.0 (TID 919). 2667 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 22.0 (TID 919). 2667 bytes result sent to driver",5.088321685791016
Finished task 3.0 in stage 22.0 (TID 918). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 22.0 (TID 918). 2667 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 22.0 (TID 918). 2667 bytes result sent to driver",5.159647226333618
Running task 0.0 in stage 23.0 (TID 926),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 23.0 (TID 926)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 23.0 (TID 926)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.1093926429748535
Running task 1.0 in stage 23.0 (TID 940),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 1.0 in stage 23.0 (TID 940)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 1.0 in stage 23.0 (TID 940)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.109771966934204
Running task 2.0 in stage 23.0 (TID 951),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 23.0 (TID 951)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 23.0 (TID 951)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.09552264213562
Running task 3.0 in stage 23.0 (TID 958),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 23.0 (TID 958)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 23.0 (TID 958)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.065330266952515
Running task 4.0 in stage 23.0 (TID 959),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 4.0 in stage 23.0 (TID 959)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 4.0 in stage 23.0 (TID 959)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.117570638656616
Finished task 0.0 in stage 23.0 (TID 926). 2211 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 0.0 in stage 23.0 (TID 926). 2211 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 0.0 in stage 23.0 (TID 926). 2211 bytes result sent",5.036090612411499
Finished task 2.0 in stage 23.0 (TID 951). 2223 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 23.0 (TID 951). 2223 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 23.0 (TID 951). 2223 bytes result sent to driver",5.110085964202881
Finished task 3.0 in stage 23.0 (TID 958). 2223 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 23.0 (TID 958). 2223 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 23.0 (TID 958). 2223 bytes result sent to driver",5.036958932876587
Finished task 4.0 in stage 23.0 (TID 959). 2223 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 23.0 (TID 959). 2223 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 23.0 (TID 959). 2223 bytes result sent to driver",5.088666677474976
Finished task 1.0 in stage 23.0 (TID 940). 2223 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 23.0 (TID 940). 2223 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 23.0 (TID 940). 2223 bytes result sent to driver",5.061747074127197
Running task 0.0 in stage 24.0 (TID 970),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 24.0 (TID 970)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 24.0 (TID 970)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.097160577774048
Running task 1.0 in stage 24.0 (TID 984),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 1.0 in stage 24.0 (TID 984)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 1.0 in stage 24.0 (TID 984)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.0860888957977295
Running task 2.0 in stage 24.0 (TID 998),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 24.0 (TID 998)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 24.0 (TID 998)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.071491003036499
Running task 3.0 in stage 24.0 (TID 1012),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 3.0 in stage 24.0 (TID 1012)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 3.0 in stage 24.0 (TID 1012)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 3.0 in stage 24.0",5.09989070892334
Running task 4.0 in stage 24.0 (TID 1026),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 4.0 in stage 24.0 (TID 1026)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 4.0 in stage 24.0 (TID 1026)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running",5.08259654045105
Finished task 3.0 in stage 24.0 (TID 1012). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 24.0 (TID 1012). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 24.0 (TID 1012). 2364 bytes result sent",5.162299156188965
Finished task 4.0 in stage 24.0 (TID 1026). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 24.0 (TID 1026). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 24.0 (TID 1026). 2364 bytes result sent",5.099559783935547
Finished task 1.0 in stage 24.0 (TID 984). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 24.0 (TID 984). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 24.0 (TID 984). 2364 bytes result sent to driver",5.160781383514404
Finished task 2.0 in stage 24.0 (TID 998). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 24.0 (TID 998). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 24.0 (TID 998). 2364 bytes result sent to driver",5.024446725845337
Finished task 0.0 in stage 24.0 (TID 970). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 24.0 (TID 970). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 24.0 (TID 970). 2364 bytes result sent to driver",5.079303979873657
Running task 40.0 in stage 24.0 (TID 1125),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 40.0 in stage 24.0 (TID 1125)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 40.0 in stage 24.0 (TID 1125)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.056405305862427
Running task 41.0 in stage 24.0 (TID 1126),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 41.0 in stage 24.0 (TID 1126)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 41.0 in stage 24.0 (TID 1126)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.04666543006897
Running task 42.0 in stage 24.0 (TID 1127),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 42.0 in stage 24.0 (TID 1127)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 42.0 in stage 24.0 (TID 1127)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.112423658370972
Running task 43.0 in stage 24.0 (TID 1128),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 43.0 in stage 24.0 (TID 1128)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 43.0 in stage 24.0 (TID 1128)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.0626232624053955
Running task 44.0 in stage 24.0 (TID 1129),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 44.0 in stage 24.0 (TID 1129)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 44.0 in stage 24.0 (TID 1129)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:",5.16273045539856
Finished task 44.0 in stage 24.0 (TID 1129). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 44.0 in stage 24.0 (TID 1129). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 44.0 in stage 24.0 (TID 1129). 236",5.1089301109313965
Finished task 43.0 in stage 24.0 (TID 1128). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 43.0 in stage 24.0 (TID 1128). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 43.0 in stage 24.0 (TID 1128). 236",5.192279100418091
Finished task 40.0 in stage 24.0 (TID 1125). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 40.0 in stage 24.0 (TID 1125). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 40.0 in stage 24.0 (TID 1125). 2364 bytes",5.0750415325164795
Finished task 42.0 in stage 24.0 (TID 1127). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 42.0 in stage 24.0 (TID 1127). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 42.0 in stage 24.0 (TID 1127). 236",5.1162109375
Finished task 41.0 in stage 24.0 (TID 1126). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 41.0 in stage 24.0 (TID 1126). 2364 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver


### Input:
Finished task 41.0 in stage 24.0 (TID 1126). 236",5.037027835845947
