Content,EventTemplate,Dataset,Category,Unseen_Mistral_2S_Spark_2,Inference_time_2
Finished task 3.0 in stage 21.0 (TID 878). 2333 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 21.0 (TID 878). 2333 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 21.0 (TID 878). 2333 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 21.0 (TID 878). 2333 bytes result sent to driver

### Explanation:",5.240272521972656
Finished task 4.0 in stage 21.0 (TID 879). 2333 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 21.0 (TID 879). 2333 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 21.0 (TID 879). 2333 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 21.0 (TID 879). 2333 bytes result sent to driver

### Explanation:",5.1775782108306885
Finished task 2.0 in stage 21.0 (TID 877). 2333 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.209049701690674
Running task 0.0 in stage 22.0 (TID 886),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 22.0 (TID 886)

### Output:
Running task 0.0 in stage 22.0 (TID 886)

### Explanation:
Running task 0.0 in stage 22.0 (TID 886)

### Output:
Running task 0.0 in stage 22.0 (TID 886)

### Explanation:
Running task 0.0 in stage",5.267709016799927
Running task 1.0 in stage 22.0 (TID 900),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 22.0 (TID 900)

### Output:
Running task 1.0 in stage 22.0 (TID 900)

### Explanation:
Running task 1.0 in stage 22.0 (TID 900)

### Output:
Running task 1.0 in stage 22.0 (TID 900)

### Explanation:
Running task 1.0 in stage",5.188179969787598
Running task 2.0 in stage 22.0 (TID 912),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.227956533432007
Running task 3.0 in stage 22.0 (TID 918),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Error = , LOGIN chdir(<*>) failed: No such file at <*>:<*> point [<*>], connect to proxy <*>:<*> to renew session (<*>)

### Explanation:
The log message contains the following variable elements:

Error = : This is the error message that appears in the log. It can be any text string.

, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW",5.249195098876953
Running task 4.0 in stage 22.0 (TID 919),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)

### Explanation:
The log message contains the following variable elements:

- Nodes: The nodes involved in the packet transmission.
- Message code: The message code of the packet.
- Softheader: The softheader of the packet.

The extracted template replaces these variable elements with the placeholder '<*>'.

### Example 3",5.287607669830322
Finished task 0.0 in stage 22.0 (TID 886). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 22.0 (TID 886). 2667 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 22.0 (TID 886). 2667 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 22.0 (TID 886). 2667 bytes result sent to driver

### Explanation:",5.213566303253174
Finished task 1.0 in stage 22.0 (TID 900). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 22.0 (TID 900). 2667 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 22.0 (TID 900). 2667 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 22.0 (TID 900). 2667 bytes result sent to driver

### Explanation:",5.194466829299927
Finished task 2.0 in stage 22.0 (TID 912). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.316532611846924
Finished task 4.0 in stage 22.0 (TID 919). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 22.0 (TID 919). 2667 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 22.0 (TID 919). 2667 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 22.0 (TID 919). 2667 bytes result sent to driver

### Explanation:",5.1781699657440186
Finished task 3.0 in stage 22.0 (TID 918). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.23736310005188
Running task 0.0 in stage 23.0 (TID 926),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 23.0 (TID 926)

### Output:
Running task 0.0 in stage 23.0 (TID 926)

### Explanation:
Running task 0.0 in stage 23.0 (TID 926)

### Output:
Running task 0.0 in stage 23.0 (TID 926)

### Explanation:
Running task 0.0 in stage",5.2847089767456055
Running task 1.0 in stage 23.0 (TID 940),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 23.0 (TID 940)

### Output:
Running task 1.0 in stage 23.0 (TID 940)

### Explanation:
Running task 1.0 in stage 23.0 (TID 940)

### Output:
Running task 1.0 in stage 23.0 (TID 940)

### Explanation:
Running task 1.0 in stage",5.175659656524658
Running task 2.0 in stage 23.0 (TID 951),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 23.0 (TID 951)

### Output:
Running task 2.0 in stage 23.0 (TID 951)

### Explanation:
Running task 2.0 in stage 23.0 (TID 951)

### Output:
Running task 2.0 in stage 23.0 (TID 951)

### Explanation:
Running task 2.0 in stage",5.275597333908081
Running task 3.0 in stage 23.0 (TID 958),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 23.0 (TID 958)

### Output:
Running task 3.0 in stage 23.0 (TID 958)

### Explanation:
Running task 3.0 in stage 23.0 (TID 958)

### Output:
Running task 3.0 in stage 23.0 (TID 958)

### Explanation:
Running task 3.0 in stage",5.204386234283447
Running task 4.0 in stage 23.0 (TID 959),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 23.0 (TID 959)

### Output:
Running task 4.0 in stage 23.0 (TID 959)

### Explanation:
Running task 4.0 in stage 23.0 (TID 959)

### Output:
Running task 4.0 in stage 23.0 (TID 959)

### Explanation:
Running task 4.0 in stage",5.2792887687683105
Finished task 0.0 in stage 23.0 (TID 926). 2211 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 23.0 (TID 926). 2211 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 23.0 (TID 926). 2211 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 23.0 (TID 926). 2211 bytes result sent to driver

### Explanation:",5.173064708709717
Finished task 2.0 in stage 23.0 (TID 951). 2223 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.2474138736724854
Finished task 3.0 in stage 23.0 (TID 958). 2223 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.2484211921691895
Finished task 4.0 in stage 23.0 (TID 959). 2223 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.3049113750457764
Finished task 1.0 in stage 23.0 (TID 940). 2223 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 23.0 (TID 940). 2223 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 23.0 (TID 940). 2223 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 23.0 (TID 940). 2223 bytes result sent to driver

### Explanation:",5.16202712059021
Running task 0.0 in stage 24.0 (TID 970),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 24.0 (TID 970)

### Output:
Running task 0.0 in stage 24.0 (TID 970)

### Explanation:
Running task 0.0 in stage 24.0 (TID 970)

### Output:
Running task 0.0 in stage 24.0 (TID 970)

### Explanation:
Running task 0.0 in stage",5.230075836181641
Running task 1.0 in stage 24.0 (TID 984),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 24.0 (TID 984)

### Output:
Running task 1.0 in stage 24.0 (TID 984)

### Explanation:
Running task 1.0 in stage 24.0 (TID 984)

### Output:
Running task 1.0 in stage 24.0 (TID 984)

### Explanation:
Running task 1.0 in stage",5.21200156211853
Running task 2.0 in stage 24.0 (TID 998),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 24.0 (TID 998)

### Output:
Running task 2.0 in stage 24.0 (TID 998)

### Explanation:
Running task 2.0 in stage 24.0 (TID 998)

### Output:
Running task 2.0 in stage 24.0 (TID 998)

### Explanation:
Running task 2.0 in stage",5.222936153411865
Running task 3.0 in stage 24.0 (TID 1012),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 24.0 (TID 1012)

### Output:
Running task 3.0 in stage 24.0 (TID 1012)

### Explanation:
Running task 3.0 in stage 24.0 (TID 1012)

### Output:
Running task 3.0 in stage 24.0 (TID 1012)

### Explanation:
Running task 3",5.248926162719727
Running task 4.0 in stage 24.0 (TID 1026),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 24.0 (TID 1026)

### Output:
Running task 4.0 in stage 24.0 (TID 1026)

### Explanation:
Running task 4.0 in stage 24.0 (TID 1026)

### Output:
Running task 4.0 in stage 24.0 (TID 1026)

### Explanation:
Running task 4",5.180201530456543
Finished task 3.0 in stage 24.0 (TID 1012). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.3296022415161133
Finished task 4.0 in stage 24.0 (TID 1026). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 24.0 (TID 1026). 2364 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 24.0 (TID 1026). 2364 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 24.0 (TID 1026). 2364 bytes result sent to driver

### Explan",5.208138704299927
Finished task 1.0 in stage 24.0 (TID 984). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 24.0 (TID 984). 2364 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 24.0 (TID 984). 2364 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 24.0 (TID 984). 2364 bytes result sent to driver

### Explanation:",5.246876239776611
Finished task 2.0 in stage 24.0 (TID 998). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.2811405658721924
Finished task 0.0 in stage 24.0 (TID 970). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 24.0 (TID 970). 2364 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 24.0 (TID 970). 2364 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 24.0 (TID 970). 2364 bytes result sent to driver

### Explanation:",5.1774773597717285
Running task 40.0 in stage 24.0 (TID 1125),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 40.0 in stage 24.0 (TID 1125)

### Output:
Running task 40.0 in stage 24.0 (TID 1125)

### Explanation:
Running task 40.0 in stage 24.0 (TID 1125)

### Output:
Running task 40.0 in stage 24.0 (TID 1125)

### Explanation:",5.257093667984009
Running task 41.0 in stage 24.0 (TID 1126),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 41.0 in stage 24.0 (TID 1126)

### Output:
Running task 41.0 in stage 24.0 (TID 1126)

### Explanation:
Running task 41.0 in stage 24.0 (TID 1126)

### Output:
Running task 41.0 in stage 24.0 (TID 1126)

### Explanation:",5.169100761413574
Running task 42.0 in stage 24.0 (TID 1127),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 42.0 in stage 24.0 (TID 1127)

### Output:
Running task 42.0 in stage 24.0 (TID 1127)

### Explanation:
Running task 42.0 in stage 24.0 (TID 1127)

### Output:
Running task 42.0 in stage 24.0 (TID 1127)

### Explanation:",5.234436511993408
Running task 43.0 in stage 24.0 (TID 1128),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 43.0 in stage 24.0 (TID 1128)

### Output:
Running task 43.0 in stage 24.0 (TID 1128)

### Explanation:
Running task 43.0 in stage 24.0 (TID 1128)

### Output:
Running task 43.0 in stage 24.0 (TID 1128)

### Explanation:",5.215882062911987
Running task 44.0 in stage 24.0 (TID 1129),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 44.0 in stage 24.0 (TID 1129)

### Output:
Running task 44.0 in stage 24.0 (TID 1129)

### Explanation:
Running task 44.0 in stage 24.0 (TID 1129)

### Output:
Running task 44.0 in stage 24.0 (TID 1129)

### Explanation:",5.211002826690674
Finished task 44.0 in stage 24.0 (TID 1129). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task 44.0 in stage 24.0 (TID 1129). 2364 bytes result sent to driver,1.5984461307525635
Finished task 43.0 in stage 24.0 (TID 1128). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 43.0 in stage 24.0 (TID 1128). 2364 bytes result sent to driver

### Explanation:
Finished task 43.0 in stage 24.0 (TID 1128). 2364 bytes result sent to driver

### Explanation:
Finished task 43.0 in stage 24.0 (TID 1128). 2364 bytes result sent to driver",5.213154077529907
Finished task 40.0 in stage 24.0 (TID 1125). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 40.0 in stage 24.0 (TID 1125). 2364 bytes result sent to driver

### Explanation:
Finished task 40.0 in stage 24.0 (TID 1125). 2364 bytes result sent to driver

### Explanation:
Finished task 40.0 in stage 24.0 (TID 1125). 2364 bytes result sent to driver",5.234668493270874
Finished task 42.0 in stage 24.0 (TID 1127). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.258789539337158
Finished task 41.0 in stage 24.0 (TID 1126). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task 41.0 in stage 24.0 (TID 1126). 2364 bytes result sent to driver,1.6039083003997803
Running task 80.0 in stage 24.0 (TID 1135),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 80.0 in stage 24.0 (TID 1135)

### Output:
Running task 80.0 in stage 24.0 (TID 1135)

### Explanation:
Running task 80.0 in stage 24.0 (TID 1135)

### Output:
Running task 80.0 in stage 24.0 (TID 1135)

### Explanation:",5.195333242416382
