Content,EventTemplate,Dataset,Category,New_LLAMA_FT_HPC_1,Inference_time
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3546786308288574
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.3528735637664795
normal,normal,HPC,New,normal,0.22744989395141602
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.3531053066253662
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3542287349700928
warning,warning,HPC,New,warning,0.23128724098205566
critical,critical,HPC,New,critical,0.22937750816345215
normal,normal,HPC,New,normal,0.22718524932861328
ambient=32,ambient=<*>,HPC,New,ambient=<*>,0.36049509048461914
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.3581252098083496
normal,normal,HPC,New,normal,0.23412871360778809
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.357318639755249
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.35978245735168457
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.36238551139831543
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.36150145530700684
normal,normal,HPC,New,normal,0.22760891914367676
warning,warning,HPC,New,warning,0.2275097370147705
warning,warning,HPC,New,warning,0.2284409999847412
warning,warning,HPC,New,warning,0.22751116752624512
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.36006593704223633
warning,warning,HPC,New,warning,0.22925281524658203
normal,normal,HPC,New,normal,0.2284095287322998
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3578660488128662
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.36032938957214355
normal,normal,HPC,New,normal,0.2293097972869873
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.35434961318969727
warning,warning,HPC,New,warning,0.2281172275543213
warning,warning,HPC,New,warning,0.22703981399536133
normal,normal,HPC,New,normal,0.22815942764282227
warning,warning,HPC,New,warning,0.22967267036437988
normal,normal,HPC,New,normal,0.22765016555786133
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.35587620735168457
warning,warning,HPC,New,warning,0.2318894863128662
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.3569145202636719
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.35856199264526367
normal,normal,HPC,New,normal,0.24484705924987793
warning,warning,HPC,New,warning,0.2306663990020752
normal,normal,HPC,New,normal,0.22912883758544922
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.3559138774871826
warning,warning,HPC,New,warning,0.23138976097106934
warning,warning,HPC,New,warning,0.23294520378112793
warning,warning,HPC,New,warning,0.2297501564025879
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.363950252532959
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.35389018058776855
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.35518860816955566
warning,warning,HPC,New,warning,0.2284836769104004
warning,warning,HPC,New,warning,0.2273571491241455
normal,normal,HPC,New,normal,0.22877955436706543
warning,warning,HPC,New,warning,0.22742033004760742
normal,normal,HPC,New,normal,0.22726154327392578
normal,normal,HPC,New,normal,0.23186802864074707
normal,normal,HPC,New,normal,0.22734904289245605
normal,normal,HPC,New,normal,0.22740459442138672
warning,warning,HPC,New,warning,0.2287003993988037
warning,warning,HPC,New,warning,0.2289736270904541
normal,normal,HPC,New,normal,0.22756028175354004
warning,warning,HPC,New,warning,0.2266979217529297
normal,normal,HPC,New,normal,0.22772765159606934
normal,normal,HPC,New,normal,0.226332426071167
normal,normal,HPC,New,normal,0.23540687561035156
ambient=34,ambient=<*>,HPC,New,ambient=<*>,0.3503451347351074
warning,warning,HPC,New,warning,0.2263956069946289
warning,warning,HPC,New,warning,0.23145818710327148
normal,normal,HPC,New,normal,0.23198676109313965
warning,warning,HPC,New,warning,0.22734522819519043
normal,normal,HPC,New,normal,0.22726941108703613
warning,warning,HPC,New,warning,0.22707080841064453
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3544793128967285
normal,normal,HPC,New,normal,0.22776556015014648
warning,warning,HPC,New,warning,0.2286393642425537
warning,warning,HPC,New,warning,0.22960686683654785
warning,warning,HPC,New,warning,0.2333698272705078
ambient=32,ambient=<*>,HPC,New,ambient=<*>,0.35866308212280273
normal,normal,HPC,New,normal,0.22868704795837402
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.35547614097595215
warning,warning,HPC,New,warning,0.23019933700561523
warning,warning,HPC,New,warning,0.23049712181091309
warning,warning,HPC,New,warning,0.22748708724975586
warning,warning,HPC,New,warning,0.2290637493133545
ambient=35,ambient=<*>,HPC,New,ambient=<*>,0.3521726131439209
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.35495567321777344
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3571305274963379
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3568253517150879
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.35348939895629883
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3596038818359375
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.35606956481933594
warning,warning,HPC,New,warning,0.2281808853149414
normal,normal,HPC,New,normal,0.22771334648132324
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.36223626136779785
normal,normal,HPC,New,normal,0.2273263931274414
warning,warning,HPC,New,warning,0.22689604759216309
normal,normal,HPC,New,normal,0.22721076011657715
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.3547041416168213
normal,normal,HPC,New,normal,0.22799921035766602
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3533034324645996
warning,warning,HPC,New,warning,0.22896766662597656
critical,critical,HPC,New,critical,0.2278451919555664
ambient=34,ambient=<*>,HPC,New,ambient=<*>,0.35558319091796875
ambient=35,ambient=<*>,HPC,New,ambient=<*>,0.35678601264953613
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3539252281188965
warning,warning,HPC,New,warning,0.2271106243133545
ambient=35,ambient=<*>,HPC,New,ambient=<*>,0.35250139236450195
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.35221099853515625
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.3537914752960205
normal,normal,HPC,New,normal,0.23004364967346191
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.35852599143981934
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.37537479400634766
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.35694408416748047
warning,warning,HPC,New,warning,0.2290043830871582
warning,warning,HPC,New,warning,0.2277388572692871
normal,normal,HPC,New,normal,0.2284398078918457
normal,normal,HPC,New,normal,0.22787141799926758
warning,warning,HPC,New,warning,0.2299809455871582
ambient=32,ambient=<*>,HPC,New,ambient=<*>,0.355454683303833
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.36102294921875
ambient=35,ambient=<*>,HPC,New,ambient=<*>,0.3603029251098633
ambient=32,ambient=<*>,HPC,New,ambient=<*>,0.36192965507507324
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.36017799377441406
warning,warning,HPC,New,warning,0.2323148250579834
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3561112880706787
normal,normal,HPC,New,normal,0.22855758666992188
warning,warning,HPC,New,warning,0.22866153717041016
normal,normal,HPC,New,normal,0.22943472862243652
normal,normal,HPC,New,normal,0.22775506973266602
normal,normal,HPC,New,normal,0.2300398349761963
normal,normal,HPC,New,normal,0.22951221466064453
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.35793280601501465
normal,normal,HPC,New,normal,0.2308635711669922
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.35779404640197754
warning,warning,HPC,New,warning,0.22888398170471191
normal,normal,HPC,New,normal,0.22766709327697754
warning,warning,HPC,New,warning,0.22809457778930664
warning,warning,HPC,New,warning,0.22690439224243164
warning,warning,HPC,New,warning,0.23946809768676758
warning,warning,HPC,New,warning,0.2281322479248047
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.3550746440887451
warning,warning,HPC,New,warning,0.2301039695739746
normal,normal,HPC,New,normal,0.22873592376708984
warning,warning,HPC,New,warning,0.22853803634643555
warning,warning,HPC,New,warning,0.2285013198852539
normal,normal,HPC,New,normal,0.2285153865814209
normal,normal,HPC,New,normal,0.22750425338745117
warning,warning,HPC,New,warning,0.2295083999633789
normal,normal,HPC,New,normal,0.22976994514465332
warning,warning,HPC,New,warning,0.22931218147277832
normal,normal,HPC,New,normal,0.2288835048675537
normal,normal,HPC,New,normal,0.2279655933380127
normal,normal,HPC,New,normal,0.22824668884277344
warning,warning,HPC,New,warning,0.2280745506286621
warning,warning,HPC,New,warning,0.2290952205657959
normal,normal,HPC,New,normal,0.23444414138793945
normal,normal,HPC,New,normal,0.2279374599456787
warning,warning,HPC,New,warning,0.2285010814666748
warning,warning,HPC,New,warning,0.22784829139709473
warning,warning,HPC,New,warning,0.22731947898864746
warning,warning,HPC,New,warning,0.22838282585144043
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.35728979110717773
normal,normal,HPC,New,normal,0.2278757095336914
normal,normal,HPC,New,normal,0.22877788543701172
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.36353230476379395
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.366727352142334
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.36107945442199707
ambient=32,ambient=<*>,HPC,New,ambient=<*>,0.36366915702819824
normal,normal,HPC,New,normal,0.22889375686645508
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.35852980613708496
warning,warning,HPC,New,warning,0.2300729751586914
normal,normal,HPC,New,normal,0.22800421714782715
normal,normal,HPC,New,normal,0.2280423641204834
ambient=32,ambient=<*>,HPC,New,ambient=<*>,0.35541772842407227
normal,normal,HPC,New,normal,0.2285771369934082
warning,warning,HPC,New,warning,0.22741436958312988
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.3568251132965088
warning,warning,HPC,New,warning,0.22841525077819824
normal,normal,HPC,New,normal,0.22925400733947754
normal,normal,HPC,New,normal,0.22859978675842285
normal,normal,HPC,New,normal,0.22952651977539062
warning,warning,HPC,New,warning,0.2275083065032959
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.3544917106628418
warning,warning,HPC,New,warning,0.22806286811828613
warning,warning,HPC,New,warning,0.22937774658203125
normal,normal,HPC,New,normal,0.22775053977966309
warning,warning,HPC,New,warning,0.22859525680541992
ambient=32,ambient=<*>,HPC,New,ambient=<*>,0.35636472702026367
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.3553194999694824
normal,normal,HPC,New,normal,0.22841405868530273
ambient=36,ambient=<*>,HPC,New,ambient=<*>,0.35356950759887695
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.357621431350708
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.35580921173095703
warning,warning,HPC,New,warning,0.2276928424835205
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.35657167434692383
normal,normal,HPC,New,normal,0.22840523719787598
ambient=32,ambient=<*>,HPC,New,ambient=<*>,0.3619849681854248
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.36017656326293945
ambient=32,ambient=<*>,HPC,New,ambient=<*>,0.3533296585083008
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3535585403442383
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.35913562774658203
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3547019958496094
normal,normal,HPC,New,normal,0.22784733772277832
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.36386895179748535
normal,normal,HPC,New,normal,0.2307424545288086
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.3619718551635742
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3648865222930908
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.3580937385559082
critical,critical,HPC,New,critical,0.23170995712280273
normal,normal,HPC,New,normal,0.23076343536376953
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.35772037506103516
